ErrorID,ErrorCode,StationID,PointID,Severity,Description,OccurredAt,ResolvedAt,ResolvedBy,IsActive
179,"ERR-00179",31,180,"Low","Can hieu chuan lai cam bien trang thai dau sac","2025-10-23T22:27:39.3645313","2025-10-25T13:27:39.3645313",19,0
180,"ERR-00180",31,181,"Medium","Dong dien dao dong bat thuong trong gio cao diem","2025-11-03T22:27:39.3645313",,,1
181,"ERR-00181",9,182,"Low","Can hieu chuan lai cam bien trang thai dau sac","2025-11-14T22:27:39.3645313","2025-11-16T15:27:39.3645313",21,0
182,"ERR-00182",9,183,"High","Mat ket noi voi bo dieu khien cong sac","2025-11-25T22:27:39.3645313","2025-11-27T16:27:39.3645313",22,0
183,"ERR-00183",9,184,"Medium","Dong dien dao dong bat thuong trong gio cao diem","2025-12-06T22:27:39.3645313","2025-12-08T17:27:39.3645313",23,0
184,"ERR-00184",29,185,"Low","Can hieu chuan lai cam bien trang thai dau sac","2025-12-17T22:27:39.3645313","2025-12-19T18:27:39.3645313",24,0
185,"ERR-00185",29,186,"Low","Can hieu chuan lai cam bien trang thai dau sac","2025-12-28T22:27:39.3645313","2025-12-30T19:27:39.3645313",25,0
186,"ERR-00186",29,187,"Medium","Dong dien dao dong bat thuong trong gio cao diem","2026-01-08T22:27:39.3645313","2026-01-10T20:27:39.3645313",26,0
187,"ERR-00187",27,188,"Critical","Nhiet do dau sac vuot nguong, tam dung phien sac de kiem tra","2026-01-19T22:27:39.3645313","2026-01-21T21:27:39.3645313",27,0
188,"ERR-00188",27,189,"Low","Can hieu chuan lai cam bien trang thai dau sac","2026-01-30T22:27:39.3645313","2026-02-01T22:27:39.3645313",28,0
189,"ERR-00189",27,190,"High","Mat ket noi voi bo dieu khien cong sac","2026-02-10T22:27:39.3645313",,,1
190,"ERR-00190",25,191,"Low","Can hieu chuan lai cam bien trang thai dau sac","2026-02-21T22:27:39.3645313","2026-02-24T00:27:39.3645313",30,0
191,"ERR-00191",25,192,"Low","Can hieu chuan lai cam bien trang thai dau sac","2026-03-04T22:27:39.3645313","2026-03-07T01:27:39.3645313",31,0
192,"ERR-00192",25,193,"Medium","Dong dien dao dong bat thuong trong gio cao diem","2026-03-15T22:27:39.3645313","2026-03-16T02:27:39.3645313",32,0
193,"ERR-00193",22,194,"Low","Can hieu chuan lai cam bien trang thai dau sac","2026-03-26T22:27:39.3645313","2026-03-27T03:27:39.3645313",33,0
194,"ERR-00194",22,195,"Low","Can hieu chuan lai cam bien trang thai dau sac","2026-04-06T22:27:39.3645313","2026-04-07T04:27:39.3645313",34,0
195,"ERR-00195",22,196,"Medium","Dong dien dao dong bat thuong trong gio cao diem","2026-04-17T22:27:39.3645313","2026-04-18T05:27:39.3645313",35,0
196,"ERR-00196",19,197,"High","Mat ket noi voi bo dieu khien cong sac","2026-04-28T22:27:39.3645313","2026-04-29T06:27:39.3645313",36,0
197,"ERR-00197",19,198,"Low","Can hieu chuan lai cam bien trang thai dau sac","2026-05-09T22:27:39.3645313","2026-05-10T07:27:39.3645313",9,0
198,"ERR-00198",19,199,"Medium","Dong dien dao dong bat thuong trong gio cao diem","2026-05-20T22:27:39.3645313",,,1
199,"ERR-00199",20,200,"Low","Can hieu chuan lai cam bien trang thai dau sac","2026-05-31T22:27:39.3645313","2026-06-01T09:27:39.3645313",11,0
200,"ERR-00200",20,201,"Low","Can hieu chuan lai cam bien trang thai dau sac","2024-06-11T22:27:39.3645313","2024-06-12T10:27:39.3645313",12,0
201,"ERR-00201",20,202,"Medium","Dong dien dao dong bat thuong trong gio cao diem","2024-06-22T22:27:39.3645313","2024-06-23T11:27:39.3645313",13,0
202,"ERR-00202",15,203,"Low","Can hieu chuan lai cam bien trang thai dau sac","2024-07-03T22:27:39.3645313","2024-07-04T12:27:39.3645313",14,0
203,"ERR-00203",15,204,"High","Mat ket noi voi bo dieu khien cong sac","2024-07-14T22:27:39.3645313","2024-07-15T13:27:39.3645313",15,0
204,"ERR-00204",15,205,"Critical","Nhiet do dau sac vuot nguong, tam dung phien sac de kiem tra","2024-07-25T22:27:39.3645313","2024-07-26T14:27:39.3645313",16,0
205,"ERR-00205",13,206,"Low","Can hieu chuan lai cam bien trang thai dau sac","2024-08-05T22:27:39.3645313","2024-08-06T15:27:39.3645313",17,0
206,"ERR-00206",13,207,"Low","Can hieu chuan lai cam bien trang thai dau sac","2024-08-16T22:27:39.3645313","2024-08-17T16:27:39.3645313",18,0
207,"ERR-00207",13,208,"Medium","Dong dien dao dong bat thuong trong gio cao diem","2024-08-27T22:27:39.3645313",,,1
208,"ERR-00208",11,209,"Low","Can hieu chuan lai cam bien trang thai dau sac","2024-09-07T22:27:39.3645313","2024-09-08T18:27:39.3645313",20,0
209,"ERR-00209",11,210,"Low","Can hieu chuan lai cam bien trang thai dau sac","2024-09-18T22:27:39.3645313","2024-09-19T19:27:39.3645313",21,0
210,"ERR-00210",11,211,"High","Mat ket noi voi bo dieu khien cong sac","2024-09-29T22:27:39.3645313","2024-09-30T20:27:39.3645313",22,0
211,"ERR-00211",7,212,"Low","Can hieu chuan lai cam bien trang thai dau sac","2024-10-10T22:27:39.3645313","2024-10-11T21:27:39.3645313",23,0
212,"ERR-00212",7,213,"Low","Can hieu chuan lai cam bien trang thai dau sac","2024-10-21T22:27:39.3645313","2024-10-22T22:27:39.3645313",24,0
213,"ERR-00213",7,214,"Medium","Dong dien dao dong bat thuong trong gio cao diem","2024-11-01T22:27:39.3645313","2024-11-02T23:27:39.3645313",25,0
214,"ERR-00214",4,215,"Low","Can hieu chuan lai cam bien trang thai dau sac","2024-11-12T22:27:39.3645313","2024-11-14T00:27:39.3645313",26,0
215,"ERR-00215",4,216,"Low","Can hieu chuan lai cam bien trang thai dau sac","2024-11-23T22:27:39.3645313","2024-11-25T01:27:39.3645313",27,0
216,"ERR-00216",4,217,"Medium","Dong dien dao dong bat thuong trong gio cao diem","2024-12-04T22:27:39.3645313",,,1
217,"ERR-00217",2,218,"High","Mat ket noi voi bo dieu khien cong sac","2024-12-15T22:27:39.3645313","2024-12-17T03:27:39.3645313",29,0
218,"ERR-00218",2,219,"Low","Can hieu chuan lai cam bien trang thai dau sac","2024-12-26T22:27:39.3645313","2024-12-28T04:27:39.3645313",30,0
219,"ERR-00219",2,220,"Medium","Dong dien dao dong bat thuong trong gio cao diem","2025-01-06T22:27:39.3645313","2025-01-08T05:27:39.3645313",31,0
220,"ERR-00220",8,221,"Low","Can hieu chuan lai cam bien trang thai dau sac","2025-01-17T22:27:39.3645313","2025-01-19T06:27:39.3645313",32,0
221,"ERR-00221",8,222,"Critical","Nhiet do dau sac vuot nguong, tam dung phien sac de kiem tra","2025-01-28T22:27:39.3645313","2025-01-30T07:27:39.3645313",33,0
222,"ERR-00222",8,223,"Medium","Dong dien dao dong bat thuong trong gio cao diem","2025-02-08T22:27:39.3645313","2025-02-10T08:27:39.3645313",34,0
223,"ERR-00223",8,224,"Low","Can hieu chuan lai cam bien trang thai dau sac","2025-02-19T22:27:39.3645313","2025-02-21T09:27:39.3645313",35,0
224,"ERR-00224",8,225,"High","Mat ket noi voi bo dieu khien cong sac","2025-03-02T22:27:39.3645313","2025-03-04T10:27:39.3645313",36,0
225,"ERR-00225",17,226,"Medium","Dong dien dao dong bat thuong trong gio cao diem","2025-03-13T22:27:39.3645313",,,1
226,"ERR-00226",17,227,"Low","Can hieu chuan lai cam bien trang thai dau sac","2025-03-24T22:27:39.3645313","2025-03-26T12:27:39.3645313",10,0
227,"ERR-00227",17,228,"Low","Can hieu chuan lai cam bien trang thai dau sac","2025-04-04T22:27:39.3645313","2025-04-06T13:27:39.3645313",11,0
228,"ERR-00228",17,229,"Medium","Dong dien dao dong bat thuong trong gio cao diem","2025-04-15T22:27:39.3645313","2025-04-17T14:27:39.3645313",12,0
229,"ERR-00229",17,230,"Low","Can hieu chuan lai cam bien trang thai dau sac","2025-04-26T22:27:39.3645313","2025-04-28T15:27:39.3645313",13,0
230,"ERR-00230",28,231,"Low","Can hieu chuan lai cam bien trang thai dau sac","2025-05-07T22:27:39.3645313","2025-05-09T16:27:39.3645313",14,0
231,"ERR-00231",28,232,"High","Mat ket noi voi bo dieu khien cong sac","2025-05-18T22:27:39.3645313","2025-05-20T17:27:39.3645313",15,0
232,"ERR-00232",28,233,"Low","Can hieu chuan lai cam bien trang thai dau sac","2025-05-29T22:27:39.3645313","2025-05-31T18:27:39.3645313",16,0
233,"ERR-00233",28,234,"Low","Can hieu chuan lai cam bien trang thai dau sac","2025-06-09T22:27:39.3645313","2025-06-11T19:27:39.3645313",17,0
234,"ERR-00234",28,235,"Medium","Dong dien dao dong bat thuong trong gio cao diem","2025-06-20T22:27:39.3645313",,,1
235,"ERR-00235",38,236,"Low","Can hieu chuan lai cam bien trang thai dau sac","2025-07-01T22:27:39.3645313","2025-07-03T21:27:39.3645313",19,0
236,"ERR-00236",38,237,"Low","Can hieu chuan lai cam bien trang thai dau sac","2025-07-12T22:27:39.3645313","2025-07-14T22:27:39.3645313",20,0
237,"ERR-00237",38,238,"Medium","Dong dien dao dong bat thuong trong gio cao diem","2025-07-23T22:27:39.3645313","2025-07-25T23:27:39.3645313",21,0
238,"ERR-00238",38,239,"Critical","Nhiet do dau sac vuot nguong, tam dung phien sac de kiem tra","2025-08-03T22:27:39.3645313","2025-08-06T00:27:39.3645313",22,0
239,"ERR-00239",38,240,"Low","Can hieu chuan lai cam bien trang thai dau sac","2025-08-14T22:27:39.3645313","2025-08-17T01:27:39.3645313",23,0
240,"ERR-00240",48,241,"Medium","Dong dien dao dong bat thuong trong gio cao diem","2025-08-25T22:27:39.3645313","2025-08-26T02:27:39.3645313",24,0
241,"ERR-00241",48,242,"Low","Can hieu chuan lai cam bien trang thai dau sac","2025-09-05T22:27:39.3645313","2025-09-06T03:27:39.3645313",25,0
242,"ERR-00242",48,243,"Low","Can hieu chuan lai cam bien trang thai dau sac","2025-09-16T22:27:39.3645313","2025-09-17T04:27:39.3645313",26,0
243,"ERR-00243",48,244,"Medium","Dong dien dao dong bat thuong trong gio cao diem","2025-09-27T22:27:39.3645313",,,1
244,"ERR-00244",48,245,"Low","Can hieu chuan lai cam bien trang thai dau sac","2025-10-08T22:27:39.3645313","2025-10-09T06:27:39.3645313",28,0
245,"ERR-00245",53,246,"High","Mat ket noi voi bo dieu khien cong sac","2025-10-19T22:27:39.3645313","2025-10-20T07:27:39.3645313",29,0
246,"ERR-00246",53,247,"Medium","Dong dien dao dong bat thuong trong gio cao diem","2025-10-30T22:27:39.3645313","2025-10-31T08:27:39.3645313",30,0
247,"ERR-00247",53,248,"Low","Can hieu chuan lai cam bien trang thai dau sac","2025-11-10T22:27:39.3645313","2025-11-11T09:27:39.3645313",31,0
248,"ERR-00248",53,249,"Low","Can hieu chuan lai cam bien trang thai dau sac","2025-11-21T22:27:39.3645313","2025-11-22T10:27:39.3645313",32,0
249,"ERR-00249",53,250,"Medium","Dong dien dao dong bat thuong trong gio cao diem","2025-12-02T22:27:39.3645313","2025-12-03T11:27:39.3645313",33,0
250,"ERR-00250",59,251,"Low","Can hieu chuan lai cam bien trang thai dau sac","2025-12-13T22:27:39.3645313","2025-12-14T12:27:39.3645313",34,0
251,"ERR-00251",59,252,"Low","Can hieu chuan lai cam bien trang thai dau sac","2025-12-24T22:27:39.3645313","2025-12-25T13:27:39.3645313",35,0
252,"ERR-00252",59,253,"High","Mat ket noi voi bo dieu khien cong sac","2026-01-04T22:27:39.3645313",,,1
253,"ERR-00253",59,254,"Low","Can hieu chuan lai cam bien trang thai dau sac","2026-01-15T22:27:39.3645313","2026-01-16T15:27:39.3645313",9,0
254,"ERR-00254",59,255,"Low","Can hieu chuan lai cam bien trang thai dau sac","2026-01-26T22:27:39.3645313","2026-01-27T16:27:39.3645313",10,0
255,"ERR-00255",68,256,"Critical","Nhiet do dau sac vuot nguong, tam dung phien sac de kiem tra","2026-02-06T22:27:39.3645313","2026-02-07T17:27:39.3645313",11,0
256,"ERR-00256",68,257,"Low","Can hieu chuan lai cam bien trang thai dau sac","2026-02-17T22:27:39.3645313","2026-02-18T18:27:39.3645313",12,0
257,"ERR-00257",68,258,"Low","Can hieu chuan lai cam bien trang thai dau sac","2026-02-28T22:27:39.3645313","2026-03-01T19:27:39.3645313",13,0
258,"ERR-00258",68,259,"Medium","Dong dien dao dong bat thuong trong gio cao diem","2026-03-11T22:27:39.3645313","2026-03-12T20:27:39.3645313",14,0
259,"ERR-00259",68,260,"High","Mat ket noi voi bo dieu khien cong sac","2026-03-22T22:27:39.3645313","2026-03-23T21:27:39.3645313",15,0
260,"ERR-00260",74,261,"Low","Can hieu chuan lai cam bien trang thai dau sac","2026-04-02T22:27:39.3645313","2026-04-03T22:27:39.3645313",16,0
261,"ERR-00261",74,262,"Medium","Dong dien dao dong bat thuong trong gio cao diem","2026-04-13T22:27:39.3645313",,,1
262,"ERR-00262",74,263,"Low","Can hieu chuan lai cam bien trang thai dau sac","2026-04-24T22:27:39.3645313","2026-04-26T00:27:39.3645313",18,0
263,"ERR-00263",74,264,"Low","Can hieu chuan lai cam bien trang thai dau sac","2026-05-05T22:27:39.3645313","2026-05-07T01:27:39.3645313",19,0
264,"ERR-00264",74,265,"Medium","Dong dien dao dong bat thuong trong gio cao diem","2026-05-16T22:27:39.3645313","2026-05-18T02:27:39.3645313",20,0
265,"ERR-00265",80,266,"Low","Can hieu chuan lai cam bien trang thai dau sac","2026-05-27T22:27:39.3645313","2026-05-29T03:27:39.3645313",21,0
266,"ERR-00266",80,267,"High","Mat ket noi voi bo dieu khien cong sac","2024-06-07T22:27:39.3645313","2024-06-09T04:27:39.3645313",22,0
267,"ERR-00267",80,268,"Medium","Dong dien dao dong bat thuong trong gio cao diem","2024-06-18T22:27:39.3645313","2024-06-20T05:27:39.3645313",23,0
268,"ERR-00268",80,269,"Low","Can hieu chuan lai cam bien trang thai dau sac","2024-06-29T22:27:39.3645313","2024-07-01T06:27:39.3645313",24,0
269,"ERR-00269",80,270,"Low","Can hieu chuan lai cam bien trang thai dau sac","2024-07-10T22:27:39.3645313","2024-07-12T07:27:39.3645313",25,0
270,"ERR-00270",89,271,"Medium","Dong dien dao dong bat thuong trong gio cao diem","2024-07-21T22:27:39.3645313",,,1
271,"ERR-00271",89,272,"Low","Can hieu chuan lai cam bien trang thai dau sac","2024-08-01T22:27:39.3645313","2024-08-03T09:27:39.3645313",27,0
272,"ERR-00272",89,273,"Critical","Nhiet do dau sac vuot nguong, tam dung phien sac de kiem tra","2024-08-12T22:27:39.3645313","2024-08-14T10:27:39.3645313",28,0
273,"ERR-00273",89,274,"High","Mat ket noi voi bo dieu khien cong sac","2024-08-23T22:27:39.3645313","2024-08-25T11:27:39.3645313",29,0
274,"ERR-00274",89,275,"Low","Can hieu chuan lai cam bien trang thai dau sac","2024-09-03T22:27:39.3645313","2024-09-05T12:27:39.3645313",30,0
275,"ERR-00275",98,276,"Low","Can hieu chuan lai cam bien trang thai dau sac","2024-09-14T22:27:39.3645313","2024-09-16T13:27:39.3645313",31,0
276,"ERR-00276",98,277,"Medium","Dong dien dao dong bat thuong trong gio cao diem","2024-09-25T22:27:39.3645313","2024-09-27T14:27:39.3645313",32,0
277,"ERR-00277",98,278,"Low","Can hieu chuan lai cam bien trang thai dau sac","2024-10-06T22:27:39.3645313","2024-10-08T15:27:39.3645313",33,0
278,"ERR-00278",98,279,"Low","Can hieu chuan lai cam bien trang thai dau sac","2024-10-17T22:27:39.3645313","2024-10-19T16:27:39.3645313",34,0
279,"ERR-00279",98,280,"Medium","Dong dien dao dong bat thuong trong gio cao diem","2024-10-28T22:27:39.3645313",,,1
280,"ERR-00280",1,1,"High","Mat ket noi voi bo dieu khien cong sac","2024-11-08T22:27:39.3645313","2024-11-10T18:27:39.3645313",36,0
281,"ERR-00281",1,2,"Low","Can hieu chuan lai cam bien trang thai dau sac","2024-11-19T22:27:39.3645313","2024-11-21T19:27:39.3645313",9,0
282,"ERR-00282",3,3,"Medium","Dong dien dao dong bat thuong trong gio cao diem","2024-11-30T22:27:39.3645313","2024-12-02T20:27:39.3645313",10,0
283,"ERR-00283",3,4,"Low","Can hieu chuan lai cam bien trang thai dau sac","2024-12-11T22:27:39.3645313","2024-12-13T21:27:39.3645313",11,0
284,"ERR-00284",5,5,"Low","Can hieu chuan lai cam bien trang thai dau sac","2024-12-22T22:27:39.3645313","2024-12-24T22:27:39.3645313",12,0
285,"ERR-00285",5,6,"Medium","Dong dien dao dong bat thuong trong gio cao diem","2025-01-02T22:27:39.3645313","2025-01-04T23:27:39.3645313",13,0
286,"ERR-00286",6,7,"Low","Can hieu chuan lai cam bien trang thai dau sac","2025-01-13T22:27:39.3645313","2025-01-16T00:27:39.3645313",14,0
287,"ERR-00287",6,8,"High","Mat ket noi voi bo dieu khien cong sac","2025-01-24T22:27:39.3645313","2025-01-27T01:27:39.3645313",15,0
288,"ERR-00288",10,9,"Medium","Dong dien dao dong bat thuong trong gio cao diem","2025-02-04T22:27:39.3645313",,,1
289,"ERR-00289",10,10,"Critical","Nhiet do dau sac vuot nguong, tam dung phien sac de kiem tra","2025-02-15T22:27:39.3645313","2025-02-16T03:27:39.3645313",17,0
290,"ERR-00290",12,11,"Low","Can hieu chuan lai cam bien trang thai dau sac","2025-02-26T22:27:39.3645313","2025-02-27T04:27:39.3645313",18,0
291,"ERR-00291",12,12,"Medium","Dong dien dao dong bat thuong trong gio cao diem","2025-03-09T22:27:39.3645313","2025-03-10T05:27:39.3645313",19,0
292,"ERR-00292",14,13,"Low","Can hieu chuan lai cam bien trang thai dau sac","2025-03-20T22:27:39.3645313","2025-03-21T06:27:39.3645313",20,0
293,"ERR-00293",14,14,"Low","Can hieu chuan lai cam bien trang thai dau sac","2025-03-31T22:27:39.3645313","2025-04-01T07:27:39.3645313",21,0
294,"ERR-00294",16,15,"High","Mat ket noi voi bo dieu khien cong sac","2025-04-11T22:27:39.3645313","2025-04-12T08:27:39.3645313",22,0
295,"ERR-00295",16,16,"Low","Can hieu chuan lai cam bien trang thai dau sac","2025-04-22T22:27:39.3645313","2025-04-23T09:27:39.3645313",23,0
296,"ERR-00296",18,17,"Low","Can hieu chuan lai cam bien trang thai dau sac","2025-05-03T22:27:39.3645313","2025-05-04T10:27:39.3645313",24,0
297,"ERR-00297",18,18,"Medium","Dong dien dao dong bat thuong trong gio cao diem","2025-05-14T22:27:39.3645313",,,1
298,"ERR-00298",21,19,"Low","Can hieu chuan lai cam bien trang thai dau sac","2025-05-25T22:27:39.3645313","2025-05-26T12:27:39.3645313",26,0
299,"ERR-00299",21,20,"Low","Can hieu chuan lai cam bien trang thai dau sac","2025-06-05T22:27:39.3645313","2025-06-06T13:27:39.3645313",27,0
300,"ERR-00300",23,21,"Medium","Dong dien dao dong bat thuong trong gio cao diem","2025-06-16T22:27:39.3645313","2025-06-17T14:27:39.3645313",28,0
301,"ERR-00301",23,22,"High","Mat ket noi voi bo dieu khien cong sac","2025-06-27T22:27:39.3645313","2025-06-28T15:27:39.3645313",29,0
302,"ERR-00302",24,23,"Low","Can hieu chuan lai cam bien trang thai dau sac","2025-07-08T22:27:39.3645313","2025-07-09T16:27:39.3645313",30,0
303,"ERR-00303",24,24,"Medium","Dong dien dao dong bat thuong trong gio cao diem","2025-07-19T22:27:39.3645313","2025-07-20T17:27:39.3645313",31,0
304,"ERR-00304",26,25,"Low","Can hieu chuan lai cam bien trang thai dau sac","2025-07-30T22:27:39.3645313","2025-07-31T18:27:39.3645313",32,0
305,"ERR-00305",26,26,"Low","Can hieu chuan lai cam bien trang thai dau sac","2025-08-10T22:27:39.3645313","2025-08-11T19:27:39.3645313",33,0
306,"ERR-00306",30,27,"Critical","Nhiet do dau sac vuot nguong, tam dung phien sac de kiem tra","2025-08-21T22:27:39.3645313",,,1
307,"ERR-00307",30,28,"Low","Can hieu chuan lai cam bien trang thai dau sac","2025-09-01T22:27:39.3645313","2025-09-02T21:27:39.3645313",35,0
308,"ERR-00308",32,29,"High","Mat ket noi voi bo dieu khien cong sac","2025-09-12T22:27:39.3645313","2025-09-13T22:27:39.3645313",36,0
309,"ERR-00309",32,30,"Medium","Dong dien dao dong bat thuong trong gio cao diem","2025-09-23T22:27:39.3645313","2025-09-24T23:27:39.3645313",9,0
310,"ERR-00310",34,31,"Low","Can hieu chuan lai cam bien trang thai dau sac","2025-10-04T22:27:39.3645313","2025-10-06T00:27:39.3645313",10,0
311,"ERR-00311",34,32,"Low","Can hieu chuan lai cam bien trang thai dau sac","2025-10-15T22:27:39.3645313","2025-10-17T01:27:39.3645313",11,0
312,"ERR-00312",35,33,"Medium","Dong dien dao dong bat thuong trong gio cao diem","2025-10-26T22:27:39.3645313","2025-10-28T02:27:39.3645313",12,0
313,"ERR-00313",35,34,"Low","Can hieu chuan lai cam bien trang thai dau sac","2025-11-06T22:27:39.3645313","2025-11-08T03:27:39.3645313",13,0
314,"ERR-00314",37,35,"Low","Can hieu chuan lai cam bien trang thai dau sac","2025-11-17T22:27:39.3645313","2025-11-19T04:27:39.3645313",14,0
315,"ERR-00315",37,36,"High","Mat ket noi voi bo dieu khien cong sac","2025-11-28T22:27:39.3645313",,,1
316,"ERR-00316",39,37,"Low","Can hieu chuan lai cam bien trang thai dau sac","2025-12-09T22:27:39.3645313","2025-12-11T06:27:39.3645313",16,0
317,"ERR-00317",39,38,"Low","Can hieu chuan lai cam bien trang thai dau sac","2025-12-20T22:27:39.3645313","2025-12-22T07:27:39.3645313",17,0
318,"ERR-00318",42,39,"Medium","Dong dien dao dong bat thuong trong gio cao diem","2025-12-31T22:27:39.3645313","2026-01-02T08:27:39.3645313",18,0
319,"ERR-00319",42,40,"Low","Can hieu chuan lai cam bien trang thai dau sac","2026-01-11T22:27:39.3645313","2026-01-13T09:27:39.3645313",19,0
320,"ERR-00320",44,41,"Low","Can hieu chuan lai cam bien trang thai dau sac","2026-01-22T22:27:39.3645313","2026-01-24T10:27:39.3645313",20,0
321,"ERR-00321",44,42,"Medium","Dong dien dao dong bat thuong trong gio cao diem","2026-02-02T22:27:39.3645313","2026-02-04T11:27:39.3645313",21,0
