"TicketID","TicketCode","StationID","PointID","ErrorID","CreatedBy","AssignedTo","Priority","TicketStatus","Title","Description","OpenedAt","ClosedAt"
"130","MT-00130","66","131","130","9","9","Low","Closed","Xu ly su co ERR-00130","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","5/2/2026 10:27:39 PM","5/4/2026 12:27:39 PM"
"131","MT-00131","66","132","131","9","9","Low","Closed","Xu ly su co ERR-00131","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","5/13/2026 10:27:39 PM","5/15/2026 1:27:39 PM"
"132","MT-00132","66","133","132","9","9","Medium","Closed","Xu ly su co ERR-00132","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","5/24/2026 10:27:39 PM","5/26/2026 2:27:39 PM"
"133","MT-00133","63","134","133","9","9","High","Closed","Xu ly su co ERR-00133","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","6/4/2024 10:27:39 PM","6/6/2024 3:27:39 PM"
"134","MT-00134","63","135","134","9","9","Low","Closed","Xu ly su co ERR-00134","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","6/15/2024 10:27:39 PM","6/17/2024 4:27:39 PM"
"135","MT-00135","63","136","135","9","9","Medium","InProgress","Xu ly su co ERR-00135","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","6/26/2024 10:27:39 PM",""
"136","MT-00136","64","137","136","9","9","Critical","Closed","Xu ly su co ERR-00136","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","7/7/2024 10:27:39 PM","7/9/2024 6:27:39 PM"
"137","MT-00137","64","138","137","9","9","Low","Closed","Xu ly su co ERR-00137","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","7/18/2024 10:27:39 PM","7/20/2024 7:27:39 PM"
"138","MT-00138","64","139","138","9","9","Medium","Closed","Xu ly su co ERR-00138","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","7/29/2024 10:27:39 PM","7/31/2024 8:27:39 PM"
"139","MT-00139","61","140","139","9","9","Low","Closed","Xu ly su co ERR-00139","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","8/9/2024 10:27:39 PM","8/11/2024 9:27:39 PM"
"140","MT-00140","61","141","140","9","9","High","Closed","Xu ly su co ERR-00140","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","8/20/2024 10:27:39 PM","8/22/2024 10:27:39 PM"
"141","MT-00141","61","142","141","9","9","Medium","Closed","Xu ly su co ERR-00141","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","8/31/2024 10:27:39 PM","9/2/2024 11:27:39 PM"
"142","MT-00142","58","143","142","9","9","Low","Closed","Xu ly su co ERR-00142","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","9/11/2024 10:27:39 PM","9/14/2024 12:27:39 AM"
"143","MT-00143","58","144","143","9","9","Low","Closed","Xu ly su co ERR-00143","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","9/22/2024 10:27:39 PM","9/25/2024 1:27:39 AM"
"144","MT-00144","58","145","144","9","9","Medium","InProgress","Xu ly su co ERR-00144","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","10/3/2024 10:27:39 PM",""
"145","MT-00145","56","146","145","9","9","Low","Closed","Xu ly su co ERR-00145","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","10/14/2024 10:27:39 PM","10/15/2024 3:27:39 AM"
"146","MT-00146","56","147","146","9","9","Low","Closed","Xu ly su co ERR-00146","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","10/25/2024 10:27:39 PM","10/26/2024 4:27:39 AM"
"147","MT-00147","56","148","147","9","9","High","Closed","Xu ly su co ERR-00147","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","11/5/2024 10:27:39 PM","11/6/2024 5:27:39 AM"
"148","MT-00148","49","149","148","9","9","Low","Closed","Xu ly su co ERR-00148","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","11/16/2024 10:27:39 PM","11/17/2024 6:27:39 AM"
"149","MT-00149","49","150","149","9","9","Low","Closed","Xu ly su co ERR-00149","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","11/27/2024 10:27:39 PM","11/28/2024 7:27:39 AM"
"150","MT-00150","49","151","150","9","9","Medium","Closed","Xu ly su co ERR-00150","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","12/8/2024 10:27:39 PM","12/9/2024 8:27:39 AM"
"151","MT-00151","54","152","151","9","9","Low","Closed","Xu ly su co ERR-00151","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","12/19/2024 10:27:39 PM","12/20/2024 9:27:39 AM"
"152","MT-00152","54","153","152","9","9","Low","Closed","Xu ly su co ERR-00152","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","12/30/2024 10:27:39 PM","12/31/2024 10:27:39 AM"
"153","MT-00153","54","154","153","9","9","Critical","InProgress","Xu ly su co ERR-00153","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","1/10/2025 10:27:39 PM",""
"154","MT-00154","51","155","154","9","9","High","Closed","Xu ly su co ERR-00154","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","1/21/2025 10:27:39 PM","1/22/2025 12:27:39 PM"
"155","MT-00155","51","156","155","9","9","Low","Closed","Xu ly su co ERR-00155","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","2/1/2025 10:27:39 PM","2/2/2025 1:27:39 PM"
"156","MT-00156","51","157","156","9","9","Medium","Closed","Xu ly su co ERR-00156","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","2/12/2025 10:27:39 PM","2/13/2025 2:27:39 PM"
"157","MT-00157","47","158","157","9","9","Low","Closed","Xu ly su co ERR-00157","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","2/23/2025 10:27:39 PM","2/24/2025 3:27:39 PM"
"158","MT-00158","47","159","158","9","9","Low","Closed","Xu ly su co ERR-00158","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","3/6/2025 10:27:39 PM","3/7/2025 4:27:39 PM"
"159","MT-00159","47","160","159","9","9","Medium","Closed","Xu ly su co ERR-00159","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","3/17/2025 10:27:39 PM","3/18/2025 5:27:39 PM"
"160","MT-00160","45","161","160","9","9","Low","Closed","Xu ly su co ERR-00160","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","3/28/2025 10:27:39 PM","3/29/2025 6:27:39 PM"
"161","MT-00161","45","162","161","9","9","High","Closed","Xu ly su co ERR-00161","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","4/8/2025 10:27:39 PM","4/9/2025 7:27:39 PM"
"162","MT-00162","45","163","162","9","9","Medium","InProgress","Xu ly su co ERR-00162","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","4/19/2025 10:27:39 PM",""
"163","MT-00163","43","164","163","9","9","Low","Closed","Xu ly su co ERR-00163","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","4/30/2025 10:27:39 PM","5/1/2025 9:27:39 PM"
"164","MT-00164","43","165","164","9","9","Low","Closed","Xu ly su co ERR-00164","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","5/11/2025 10:27:39 PM","5/12/2025 10:27:39 PM"
"165","MT-00165","43","166","165","9","9","Medium","Closed","Xu ly su co ERR-00165","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","5/22/2025 10:27:39 PM","5/23/2025 11:27:39 PM"
"166","MT-00166","40","167","166","9","9","Low","Closed","Xu ly su co ERR-00166","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","6/2/2025 10:27:39 PM","6/4/2025 12:27:39 AM"
"167","MT-00167","40","168","167","9","9","Low","Closed","Xu ly su co ERR-00167","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","6/13/2025 10:27:39 PM","6/15/2025 1:27:39 AM"
"168","MT-00168","40","169","168","9","9","High","Closed","Xu ly su co ERR-00168","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","6/24/2025 10:27:39 PM","6/26/2025 2:27:39 AM"
"169","MT-00169","41","170","169","9","9","Low","Closed","Xu ly su co ERR-00169","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","7/5/2025 10:27:39 PM","7/7/2025 3:27:39 AM"
"170","MT-00170","41","171","170","9","9","Critical","Closed","Xu ly su co ERR-00170","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","7/16/2025 10:27:39 PM","7/18/2025 4:27:39 AM"
"171","MT-00171","41","172","171","9","9","Medium","InProgress","Xu ly su co ERR-00171","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","7/27/2025 10:27:39 PM",""
"172","MT-00172","36","173","172","9","9","Low","Closed","Xu ly su co ERR-00172","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","8/7/2025 10:27:39 PM","8/9/2025 6:27:39 AM"
"173","MT-00173","36","174","173","9","9","Low","Closed","Xu ly su co ERR-00173","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","8/18/2025 10:27:39 PM","8/20/2025 7:27:39 AM"
"174","MT-00174","36","175","174","9","9","Medium","Closed","Xu ly su co ERR-00174","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","8/29/2025 10:27:39 PM","8/31/2025 8:27:39 AM"
"175","MT-00175","33","176","175","9","9","High","Closed","Xu ly su co ERR-00175","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","9/9/2025 10:27:39 PM","9/11/2025 9:27:39 AM"
"176","MT-00176","33","177","176","9","9","Low","Closed","Xu ly su co ERR-00176","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","9/20/2025 10:27:39 PM","9/22/2025 10:27:39 AM"
"177","MT-00177","33","178","177","9","9","Medium","Closed","Xu ly su co ERR-00177","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","10/1/2025 10:27:39 PM","10/3/2025 11:27:39 AM"
"178","MT-00178","31","179","178","9","9","Low","Closed","Xu ly su co ERR-00178","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","10/12/2025 10:27:39 PM","10/14/2025 12:27:39 PM"
"179","MT-00179","31","180","179","9","9","Low","Closed","Xu ly su co ERR-00179","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","10/23/2025 10:27:39 PM","10/25/2025 1:27:39 PM"
"180","MT-00180","31","181","180","9","9","Medium","InProgress","Xu ly su co ERR-00180","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","11/3/2025 10:27:39 PM",""
"181","MT-00181","9","182","181","9","9","Low","Closed","Xu ly su co ERR-00181","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","11/14/2025 10:27:39 PM","11/16/2025 3:27:39 PM"
"182","MT-00182","9","183","182","9","9","High","Closed","Xu ly su co ERR-00182","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","11/25/2025 10:27:39 PM","11/27/2025 4:27:39 PM"
"183","MT-00183","9","184","183","9","9","Medium","Closed","Xu ly su co ERR-00183","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","12/6/2025 10:27:39 PM","12/8/2025 5:27:39 PM"
"184","MT-00184","29","185","184","9","9","Low","Closed","Xu ly su co ERR-00184","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","12/17/2025 10:27:39 PM","12/19/2025 6:27:39 PM"
"185","MT-00185","29","186","185","9","9","Low","Closed","Xu ly su co ERR-00185","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","12/28/2025 10:27:39 PM","12/30/2025 7:27:39 PM"
"186","MT-00186","29","187","186","9","9","Medium","Closed","Xu ly su co ERR-00186","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","1/8/2026 10:27:39 PM","1/10/2026 8:27:39 PM"
"187","MT-00187","27","188","187","9","9","Critical","Closed","Xu ly su co ERR-00187","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","1/19/2026 10:27:39 PM","1/21/2026 9:27:39 PM"
"188","MT-00188","27","189","188","9","9","Low","Closed","Xu ly su co ERR-00188","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","1/30/2026 10:27:39 PM","2/1/2026 10:27:39 PM"
"189","MT-00189","27","190","189","9","9","High","InProgress","Xu ly su co ERR-00189","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","2/10/2026 10:27:39 PM",""
"190","MT-00190","25","191","190","9","9","Low","Closed","Xu ly su co ERR-00190","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","2/21/2026 10:27:39 PM","2/24/2026 12:27:39 AM"
"191","MT-00191","25","192","191","9","9","Low","Closed","Xu ly su co ERR-00191","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","3/4/2026 10:27:39 PM","3/7/2026 1:27:39 AM"
"192","MT-00192","25","193","192","9","9","Medium","Closed","Xu ly su co ERR-00192","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","3/15/2026 10:27:39 PM","3/16/2026 2:27:39 AM"
"193","MT-00193","22","194","193","9","9","Low","Closed","Xu ly su co ERR-00193","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","3/26/2026 10:27:39 PM","3/27/2026 3:27:39 AM"
"194","MT-00194","22","195","194","9","9","Low","Closed","Xu ly su co ERR-00194","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","4/6/2026 10:27:39 PM","4/7/2026 4:27:39 AM"
"195","MT-00195","22","196","195","9","9","Medium","Closed","Xu ly su co ERR-00195","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","4/17/2026 10:27:39 PM","4/18/2026 5:27:39 AM"
"196","MT-00196","19","197","196","9","9","High","Closed","Xu ly su co ERR-00196","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","4/28/2026 10:27:39 PM","4/29/2026 6:27:39 AM"
"197","MT-00197","19","198","197","9","9","Low","Closed","Xu ly su co ERR-00197","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","5/9/2026 10:27:39 PM","5/10/2026 7:27:39 AM"
"198","MT-00198","19","199","198","9","9","Medium","InProgress","Xu ly su co ERR-00198","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","5/20/2026 10:27:39 PM",""
"199","MT-00199","20","200","199","9","9","Low","Closed","Xu ly su co ERR-00199","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","5/31/2026 10:27:39 PM","6/1/2026 9:27:39 AM"
"200","MT-00200","20","201","200","9","9","Low","Closed","Xu ly su co ERR-00200","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","6/11/2024 10:27:39 PM","6/12/2024 10:27:39 AM"
"201","MT-00201","20","202","201","9","9","Medium","Closed","Xu ly su co ERR-00201","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","6/22/2024 10:27:39 PM","6/23/2024 11:27:39 AM"
"202","MT-00202","15","203","202","9","9","Low","Closed","Xu ly su co ERR-00202","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","7/3/2024 10:27:39 PM","7/4/2024 12:27:39 PM"
"203","MT-00203","15","204","203","9","9","High","Closed","Xu ly su co ERR-00203","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","7/14/2024 10:27:39 PM","7/15/2024 1:27:39 PM"
"204","MT-00204","15","205","204","9","9","Critical","Closed","Xu ly su co ERR-00204","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","7/25/2024 10:27:39 PM","7/26/2024 2:27:39 PM"
"205","MT-00205","13","206","205","9","9","Low","Closed","Xu ly su co ERR-00205","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","8/5/2024 10:27:39 PM","8/6/2024 3:27:39 PM"
"206","MT-00206","13","207","206","9","9","Low","Closed","Xu ly su co ERR-00206","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","8/16/2024 10:27:39 PM","8/17/2024 4:27:39 PM"
"207","MT-00207","13","208","207","9","9","Medium","InProgress","Xu ly su co ERR-00207","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","8/27/2024 10:27:39 PM",""
"208","MT-00208","11","209","208","9","9","Low","Closed","Xu ly su co ERR-00208","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","9/7/2024 10:27:39 PM","9/8/2024 6:27:39 PM"
"209","MT-00209","11","210","209","9","9","Low","Closed","Xu ly su co ERR-00209","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","9/18/2024 10:27:39 PM","9/19/2024 7:27:39 PM"
"210","MT-00210","11","211","210","9","9","High","Closed","Xu ly su co ERR-00210","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","9/29/2024 10:27:39 PM","9/30/2024 8:27:39 PM"
"211","MT-00211","7","212","211","9","9","Low","Closed","Xu ly su co ERR-00211","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","10/10/2024 10:27:39 PM","10/11/2024 9:27:39 PM"
"212","MT-00212","7","213","212","9","9","Low","Closed","Xu ly su co ERR-00212","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","10/21/2024 10:27:39 PM","10/22/2024 10:27:39 PM"
"213","MT-00213","7","214","213","9","9","Medium","Closed","Xu ly su co ERR-00213","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","11/1/2024 10:27:39 PM","11/2/2024 11:27:39 PM"
"214","MT-00214","4","215","214","9","9","Low","Closed","Xu ly su co ERR-00214","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","11/12/2024 10:27:39 PM","11/14/2024 12:27:39 AM"
"215","MT-00215","4","216","215","9","9","Low","Closed","Xu ly su co ERR-00215","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","11/23/2024 10:27:39 PM","11/25/2024 1:27:39 AM"
"216","MT-00216","4","217","216","9","9","Medium","InProgress","Xu ly su co ERR-00216","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","12/4/2024 10:27:39 PM",""
"217","MT-00217","2","218","217","9","9","High","Closed","Xu ly su co ERR-00217","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","12/15/2024 10:27:39 PM","12/17/2024 3:27:39 AM"
"218","MT-00218","2","219","218","9","9","Low","Closed","Xu ly su co ERR-00218","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","12/26/2024 10:27:39 PM","12/28/2024 4:27:39 AM"
"219","MT-00219","2","220","219","9","9","Medium","Closed","Xu ly su co ERR-00219","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","1/6/2025 10:27:39 PM","1/8/2025 5:27:39 AM"
"220","MT-00220","8","221","220","9","9","Low","Closed","Xu ly su co ERR-00220","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","1/17/2025 10:27:39 PM","1/19/2025 6:27:39 AM"
"221","MT-00221","8","222","221","9","9","Critical","Closed","Xu ly su co ERR-00221","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","1/28/2025 10:27:39 PM","1/30/2025 7:27:39 AM"
