"ErrorID","ErrorCode","StationID","PointID","Severity","Description","OccurredAt","ResolvedAt","ResolvedBy","IsActive"
"184","ERR-00184","29","185","Low","Can hieu chuan lai cam bien trang thai dau sac","12/17/2025 10:27:39 PM","12/19/2025 6:27:39 PM","24","False"
"185","ERR-00185","29","186","Low","Can hieu chuan lai cam bien trang thai dau sac","12/28/2025 10:27:39 PM","12/30/2025 7:27:39 PM","25","False"
"186","ERR-00186","29","187","Medium","Dong dien dao dong bat thuong trong gio cao diem","1/8/2026 10:27:39 PM","1/10/2026 8:27:39 PM","26","False"
"187","ERR-00187","27","188","Critical","Nhiet do dau sac vuot nguong, tam dung phien sac de kiem tra","1/19/2026 10:27:39 PM","1/21/2026 9:27:39 PM","27","False"
"188","ERR-00188","27","189","Low","Can hieu chuan lai cam bien trang thai dau sac","1/30/2026 10:27:39 PM","2/1/2026 10:27:39 PM","28","False"
"189","ERR-00189","27","190","High","Mat ket noi voi bo dieu khien cong sac","2/10/2026 10:27:39 PM","","","True"
"190","ERR-00190","25","191","Low","Can hieu chuan lai cam bien trang thai dau sac","2/21/2026 10:27:39 PM","2/24/2026 12:27:39 AM","30","False"
"191","ERR-00191","25","192","Low","Can hieu chuan lai cam bien trang thai dau sac","3/4/2026 10:27:39 PM","3/7/2026 1:27:39 AM","31","False"
"192","ERR-00192","25","193","Medium","Dong dien dao dong bat thuong trong gio cao diem","3/15/2026 10:27:39 PM","3/16/2026 2:27:39 AM","32","False"
"193","ERR-00193","22","194","Low","Can hieu chuan lai cam bien trang thai dau sac","3/26/2026 10:27:39 PM","3/27/2026 3:27:39 AM","33","False"
"194","ERR-00194","22","195","Low","Can hieu chuan lai cam bien trang thai dau sac","4/6/2026 10:27:39 PM","4/7/2026 4:27:39 AM","34","False"
"195","ERR-00195","22","196","Medium","Dong dien dao dong bat thuong trong gio cao diem","4/17/2026 10:27:39 PM","4/18/2026 5:27:39 AM","35","False"
"196","ERR-00196","19","197","High","Mat ket noi voi bo dieu khien cong sac","4/28/2026 10:27:39 PM","4/29/2026 6:27:39 AM","36","False"
"197","ERR-00197","19","198","Low","Can hieu chuan lai cam bien trang thai dau sac","5/9/2026 10:27:39 PM","5/10/2026 7:27:39 AM","9","False"
"198","ERR-00198","19","199","Medium","Dong dien dao dong bat thuong trong gio cao diem","5/20/2026 10:27:39 PM","","","True"
"199","ERR-00199","20","200","Low","Can hieu chuan lai cam bien trang thai dau sac","5/31/2026 10:27:39 PM","6/1/2026 9:27:39 AM","11","False"
"200","ERR-00200","20","201","Low","Can hieu chuan lai cam bien trang thai dau sac","6/11/2024 10:27:39 PM","6/12/2024 10:27:39 AM","12","False"
"201","ERR-00201","20","202","Medium","Dong dien dao dong bat thuong trong gio cao diem","6/22/2024 10:27:39 PM","6/23/2024 11:27:39 AM","13","False"
"202","ERR-00202","15","203","Low","Can hieu chuan lai cam bien trang thai dau sac","7/3/2024 10:27:39 PM","7/4/2024 12:27:39 PM","14","False"
"203","ERR-00203","15","204","High","Mat ket noi voi bo dieu khien cong sac","7/14/2024 10:27:39 PM","7/15/2024 1:27:39 PM","15","False"
"204","ERR-00204","15","205","Critical","Nhiet do dau sac vuot nguong, tam dung phien sac de kiem tra","7/25/2024 10:27:39 PM","7/26/2024 2:27:39 PM","16","False"
"205","ERR-00205","13","206","Low","Can hieu chuan lai cam bien trang thai dau sac","8/5/2024 10:27:39 PM","8/6/2024 3:27:39 PM","17","False"
"206","ERR-00206","13","207","Low","Can hieu chuan lai cam bien trang thai dau sac","8/16/2024 10:27:39 PM","8/17/2024 4:27:39 PM","18","False"
"207","ERR-00207","13","208","Medium","Dong dien dao dong bat thuong trong gio cao diem","8/27/2024 10:27:39 PM","","","True"
"208","ERR-00208","11","209","Low","Can hieu chuan lai cam bien trang thai dau sac","9/7/2024 10:27:39 PM","9/8/2024 6:27:39 PM","20","False"
"209","ERR-00209","11","210","Low","Can hieu chuan lai cam bien trang thai dau sac","9/18/2024 10:27:39 PM","9/19/2024 7:27:39 PM","21","False"
"210","ERR-00210","11","211","High","Mat ket noi voi bo dieu khien cong sac","9/29/2024 10:27:39 PM","9/30/2024 8:27:39 PM","22","False"
"211","ERR-00211","7","212","Low","Can hieu chuan lai cam bien trang thai dau sac","10/10/2024 10:27:39 PM","10/11/2024 9:27:39 PM","23","False"
"212","ERR-00212","7","213","Low","Can hieu chuan lai cam bien trang thai dau sac","10/21/2024 10:27:39 PM","10/22/2024 10:27:39 PM","24","False"
"213","ERR-00213","7","214","Medium","Dong dien dao dong bat thuong trong gio cao diem","11/1/2024 10:27:39 PM","11/2/2024 11:27:39 PM","25","False"
"214","ERR-00214","4","215","Low","Can hieu chuan lai cam bien trang thai dau sac","11/12/2024 10:27:39 PM","11/14/2024 12:27:39 AM","26","False"
"215","ERR-00215","4","216","Low","Can hieu chuan lai cam bien trang thai dau sac","11/23/2024 10:27:39 PM","11/25/2024 1:27:39 AM","27","False"
"216","ERR-00216","4","217","Medium","Dong dien dao dong bat thuong trong gio cao diem","12/4/2024 10:27:39 PM","","","True"
"217","ERR-00217","2","218","High","Mat ket noi voi bo dieu khien cong sac","12/15/2024 10:27:39 PM","12/17/2024 3:27:39 AM","29","False"
"218","ERR-00218","2","219","Low","Can hieu chuan lai cam bien trang thai dau sac","12/26/2024 10:27:39 PM","12/28/2024 4:27:39 AM","30","False"
"219","ERR-00219","2","220","Medium","Dong dien dao dong bat thuong trong gio cao diem","1/6/2025 10:27:39 PM","1/8/2025 5:27:39 AM","31","False"
"220","ERR-00220","8","221","Low","Can hieu chuan lai cam bien trang thai dau sac","1/17/2025 10:27:39 PM","1/19/2025 6:27:39 AM","32","False"
"221","ERR-00221","8","222","Critical","Nhiet do dau sac vuot nguong, tam dung phien sac de kiem tra","1/28/2025 10:27:39 PM","1/30/2025 7:27:39 AM","33","False"
"222","ERR-00222","8","223","Medium","Dong dien dao dong bat thuong trong gio cao diem","2/8/2025 10:27:39 PM","2/10/2025 8:27:39 AM","34","False"
"223","ERR-00223","8","224","Low","Can hieu chuan lai cam bien trang thai dau sac","2/19/2025 10:27:39 PM","2/21/2025 9:27:39 AM","35","False"
"224","ERR-00224","8","225","High","Mat ket noi voi bo dieu khien cong sac","3/2/2025 10:27:39 PM","3/4/2025 10:27:39 AM","36","False"
"225","ERR-00225","17","226","Medium","Dong dien dao dong bat thuong trong gio cao diem","3/13/2025 10:27:39 PM","","","True"
"226","ERR-00226","17","227","Low","Can hieu chuan lai cam bien trang thai dau sac","3/24/2025 10:27:39 PM","3/26/2025 12:27:39 PM","10","False"
"227","ERR-00227","17","228","Low","Can hieu chuan lai cam bien trang thai dau sac","4/4/2025 10:27:39 PM","4/6/2025 1:27:39 PM","11","False"
"228","ERR-00228","17","229","Medium","Dong dien dao dong bat thuong trong gio cao diem","4/15/2025 10:27:39 PM","4/17/2025 2:27:39 PM","12","False"
"229","ERR-00229","17","230","Low","Can hieu chuan lai cam bien trang thai dau sac","4/26/2025 10:27:39 PM","4/28/2025 3:27:39 PM","13","False"
"230","ERR-00230","28","231","Low","Can hieu chuan lai cam bien trang thai dau sac","5/7/2025 10:27:39 PM","5/9/2025 4:27:39 PM","14","False"
"231","ERR-00231","28","232","High","Mat ket noi voi bo dieu khien cong sac","5/18/2025 10:27:39 PM","5/20/2025 5:27:39 PM","15","False"
"232","ERR-00232","28","233","Low","Can hieu chuan lai cam bien trang thai dau sac","5/29/2025 10:27:39 PM","5/31/2025 6:27:39 PM","16","False"
"233","ERR-00233","28","234","Low","Can hieu chuan lai cam bien trang thai dau sac","6/9/2025 10:27:39 PM","6/11/2025 7:27:39 PM","17","False"
"234","ERR-00234","28","235","Medium","Dong dien dao dong bat thuong trong gio cao diem","6/20/2025 10:27:39 PM","","","True"
"235","ERR-00235","38","236","Low","Can hieu chuan lai cam bien trang thai dau sac","7/1/2025 10:27:39 PM","7/3/2025 9:27:39 PM","19","False"
"236","ERR-00236","38","237","Low","Can hieu chuan lai cam bien trang thai dau sac","7/12/2025 10:27:39 PM","7/14/2025 10:27:39 PM","20","False"
"237","ERR-00237","38","238","Medium","Dong dien dao dong bat thuong trong gio cao diem","7/23/2025 10:27:39 PM","7/25/2025 11:27:39 PM","21","False"
"238","ERR-00238","38","239","Critical","Nhiet do dau sac vuot nguong, tam dung phien sac de kiem tra","8/3/2025 10:27:39 PM","8/6/2025 12:27:39 AM","22","False"
"239","ERR-00239","38","240","Low","Can hieu chuan lai cam bien trang thai dau sac","8/14/2025 10:27:39 PM","8/17/2025 1:27:39 AM","23","False"
"240","ERR-00240","48","241","Medium","Dong dien dao dong bat thuong trong gio cao diem","8/25/2025 10:27:39 PM","8/26/2025 2:27:39 AM","24","False"
"241","ERR-00241","48","242","Low","Can hieu chuan lai cam bien trang thai dau sac","9/5/2025 10:27:39 PM","9/6/2025 3:27:39 AM","25","False"
"242","ERR-00242","48","243","Low","Can hieu chuan lai cam bien trang thai dau sac","9/16/2025 10:27:39 PM","9/17/2025 4:27:39 AM","26","False"
"243","ERR-00243","48","244","Medium","Dong dien dao dong bat thuong trong gio cao diem","9/27/2025 10:27:39 PM","","","True"
"244","ERR-00244","48","245","Low","Can hieu chuan lai cam bien trang thai dau sac","10/8/2025 10:27:39 PM","10/9/2025 6:27:39 AM","28","False"
"245","ERR-00245","53","246","High","Mat ket noi voi bo dieu khien cong sac","10/19/2025 10:27:39 PM","10/20/2025 7:27:39 AM","29","False"
"246","ERR-00246","53","247","Medium","Dong dien dao dong bat thuong trong gio cao diem","10/30/2025 10:27:39 PM","10/31/2025 8:27:39 AM","30","False"
"247","ERR-00247","53","248","Low","Can hieu chuan lai cam bien trang thai dau sac","11/10/2025 10:27:39 PM","11/11/2025 9:27:39 AM","31","False"
"248","ERR-00248","53","249","Low","Can hieu chuan lai cam bien trang thai dau sac","11/21/2025 10:27:39 PM","11/22/2025 10:27:39 AM","32","False"
"249","ERR-00249","53","250","Medium","Dong dien dao dong bat thuong trong gio cao diem","12/2/2025 10:27:39 PM","12/3/2025 11:27:39 AM","33","False"
"250","ERR-00250","59","251","Low","Can hieu chuan lai cam bien trang thai dau sac","12/13/2025 10:27:39 PM","12/14/2025 12:27:39 PM","34","False"
"251","ERR-00251","59","252","Low","Can hieu chuan lai cam bien trang thai dau sac","12/24/2025 10:27:39 PM","12/25/2025 1:27:39 PM","35","False"
"252","ERR-00252","59","253","High","Mat ket noi voi bo dieu khien cong sac","1/4/2026 10:27:39 PM","","","True"
"253","ERR-00253","59","254","Low","Can hieu chuan lai cam bien trang thai dau sac","1/15/2026 10:27:39 PM","1/16/2026 3:27:39 PM","9","False"
"254","ERR-00254","59","255","Low","Can hieu chuan lai cam bien trang thai dau sac","1/26/2026 10:27:39 PM","1/27/2026 4:27:39 PM","10","False"
"255","ERR-00255","68","256","Critical","Nhiet do dau sac vuot nguong, tam dung phien sac de kiem tra","2/6/2026 10:27:39 PM","2/7/2026 5:27:39 PM","11","False"
"256","ERR-00256","68","257","Low","Can hieu chuan lai cam bien trang thai dau sac","2/17/2026 10:27:39 PM","2/18/2026 6:27:39 PM","12","False"
"257","ERR-00257","68","258","Low","Can hieu chuan lai cam bien trang thai dau sac","2/28/2026 10:27:39 PM","3/1/2026 7:27:39 PM","13","False"
"258","ERR-00258","68","259","Medium","Dong dien dao dong bat thuong trong gio cao diem","3/11/2026 10:27:39 PM","3/12/2026 8:27:39 PM","14","False"
"259","ERR-00259","68","260","High","Mat ket noi voi bo dieu khien cong sac","3/22/2026 10:27:39 PM","3/23/2026 9:27:39 PM","15","False"
"260","ERR-00260","74","261","Low","Can hieu chuan lai cam bien trang thai dau sac","4/2/2026 10:27:39 PM","4/3/2026 10:27:39 PM","16","False"
"261","ERR-00261","74","262","Medium","Dong dien dao dong bat thuong trong gio cao diem","4/13/2026 10:27:39 PM","","","True"
"262","ERR-00262","74","263","Low","Can hieu chuan lai cam bien trang thai dau sac","4/24/2026 10:27:39 PM","4/26/2026 12:27:39 AM","18","False"
"263","ERR-00263","74","264","Low","Can hieu chuan lai cam bien trang thai dau sac","5/5/2026 10:27:39 PM","5/7/2026 1:27:39 AM","19","False"
"264","ERR-00264","74","265","Medium","Dong dien dao dong bat thuong trong gio cao diem","5/16/2026 10:27:39 PM","5/18/2026 2:27:39 AM","20","False"
"265","ERR-00265","80","266","Low","Can hieu chuan lai cam bien trang thai dau sac","5/27/2026 10:27:39 PM","5/29/2026 3:27:39 AM","21","False"
"266","ERR-00266","80","267","High","Mat ket noi voi bo dieu khien cong sac","6/7/2024 10:27:39 PM","6/9/2024 4:27:39 AM","22","False"
"267","ERR-00267","80","268","Medium","Dong dien dao dong bat thuong trong gio cao diem","6/18/2024 10:27:39 PM","6/20/2024 5:27:39 AM","23","False"
"268","ERR-00268","80","269","Low","Can hieu chuan lai cam bien trang thai dau sac","6/29/2024 10:27:39 PM","7/1/2024 6:27:39 AM","24","False"
"269","ERR-00269","80","270","Low","Can hieu chuan lai cam bien trang thai dau sac","7/10/2024 10:27:39 PM","7/12/2024 7:27:39 AM","25","False"
"270","ERR-00270","89","271","Medium","Dong dien dao dong bat thuong trong gio cao diem","7/21/2024 10:27:39 PM","","","True"
"271","ERR-00271","89","272","Low","Can hieu chuan lai cam bien trang thai dau sac","8/1/2024 10:27:39 PM","8/3/2024 9:27:39 AM","27","False"
"272","ERR-00272","89","273","Critical","Nhiet do dau sac vuot nguong, tam dung phien sac de kiem tra","8/12/2024 10:27:39 PM","8/14/2024 10:27:39 AM","28","False"
"273","ERR-00273","89","274","High","Mat ket noi voi bo dieu khien cong sac","8/23/2024 10:27:39 PM","8/25/2024 11:27:39 AM","29","False"
"274","ERR-00274","89","275","Low","Can hieu chuan lai cam bien trang thai dau sac","9/3/2024 10:27:39 PM","9/5/2024 12:27:39 PM","30","False"
"275","ERR-00275","98","276","Low","Can hieu chuan lai cam bien trang thai dau sac","9/14/2024 10:27:39 PM","9/16/2024 1:27:39 PM","31","False"
"276","ERR-00276","98","277","Medium","Dong dien dao dong bat thuong trong gio cao diem","9/25/2024 10:27:39 PM","9/27/2024 2:27:39 PM","32","False"
"277","ERR-00277","98","278","Low","Can hieu chuan lai cam bien trang thai dau sac","10/6/2024 10:27:39 PM","10/8/2024 3:27:39 PM","33","False"
"278","ERR-00278","98","279","Low","Can hieu chuan lai cam bien trang thai dau sac","10/17/2024 10:27:39 PM","10/19/2024 4:27:39 PM","34","False"
"279","ERR-00279","98","280","Medium","Dong dien dao dong bat thuong trong gio cao diem","10/28/2024 10:27:39 PM","","","True"
"280","ERR-00280","1","1","High","Mat ket noi voi bo dieu khien cong sac","11/8/2024 10:27:39 PM","11/10/2024 6:27:39 PM","36","False"
"281","ERR-00281","1","2","Low","Can hieu chuan lai cam bien trang thai dau sac","11/19/2024 10:27:39 PM","11/21/2024 7:27:39 PM","9","False"
"282","ERR-00282","3","3","Medium","Dong dien dao dong bat thuong trong gio cao diem","11/30/2024 10:27:39 PM","12/2/2024 8:27:39 PM","10","False"
"283","ERR-00283","3","4","Low","Can hieu chuan lai cam bien trang thai dau sac","12/11/2024 10:27:39 PM","12/13/2024 9:27:39 PM","11","False"
"284","ERR-00284","5","5","Low","Can hieu chuan lai cam bien trang thai dau sac","12/22/2024 10:27:39 PM","12/24/2024 10:27:39 PM","12","False"
"285","ERR-00285","5","6","Medium","Dong dien dao dong bat thuong trong gio cao diem","1/2/2025 10:27:39 PM","1/4/2025 11:27:39 PM","13","False"
"286","ERR-00286","6","7","Low","Can hieu chuan lai cam bien trang thai dau sac","1/13/2025 10:27:39 PM","1/16/2025 12:27:39 AM","14","False"
"287","ERR-00287","6","8","High","Mat ket noi voi bo dieu khien cong sac","1/24/2025 10:27:39 PM","1/27/2025 1:27:39 AM","15","False"
"288","ERR-00288","10","9","Medium","Dong dien dao dong bat thuong trong gio cao diem","2/4/2025 10:27:39 PM","","","True"
"289","ERR-00289","10","10","Critical","Nhiet do dau sac vuot nguong, tam dung phien sac de kiem tra","2/15/2025 10:27:39 PM","2/16/2025 3:27:39 AM","17","False"
"290","ERR-00290","12","11","Low","Can hieu chuan lai cam bien trang thai dau sac","2/26/2025 10:27:39 PM","2/27/2025 4:27:39 AM","18","False"
"291","ERR-00291","12","12","Medium","Dong dien dao dong bat thuong trong gio cao diem","3/9/2025 10:27:39 PM","3/10/2025 5:27:39 AM","19","False"
"292","ERR-00292","14","13","Low","Can hieu chuan lai cam bien trang thai dau sac","3/20/2025 10:27:39 PM","3/21/2025 6:27:39 AM","20","False"
"293","ERR-00293","14","14","Low","Can hieu chuan lai cam bien trang thai dau sac","3/31/2025 10:27:39 PM","4/1/2025 7:27:39 AM","21","False"
"294","ERR-00294","16","15","High","Mat ket noi voi bo dieu khien cong sac","4/11/2025 10:27:39 PM","4/12/2025 8:27:39 AM","22","False"
"295","ERR-00295","16","16","Low","Can hieu chuan lai cam bien trang thai dau sac","4/22/2025 10:27:39 PM","4/23/2025 9:27:39 AM","23","False"
"296","ERR-00296","18","17","Low","Can hieu chuan lai cam bien trang thai dau sac","5/3/2025 10:27:39 PM","5/4/2025 10:27:39 AM","24","False"
"297","ERR-00297","18","18","Medium","Dong dien dao dong bat thuong trong gio cao diem","5/14/2025 10:27:39 PM","","","True"
"298","ERR-00298","21","19","Low","Can hieu chuan lai cam bien trang thai dau sac","5/25/2025 10:27:39 PM","5/26/2025 12:27:39 PM","26","False"
"299","ERR-00299","21","20","Low","Can hieu chuan lai cam bien trang thai dau sac","6/5/2025 10:27:39 PM","6/6/2025 1:27:39 PM","27","False"
"300","ERR-00300","23","21","Medium","Dong dien dao dong bat thuong trong gio cao diem","6/16/2025 10:27:39 PM","6/17/2025 2:27:39 PM","28","False"
"301","ERR-00301","23","22","High","Mat ket noi voi bo dieu khien cong sac","6/27/2025 10:27:39 PM","6/28/2025 3:27:39 PM","29","False"
"302","ERR-00302","24","23","Low","Can hieu chuan lai cam bien trang thai dau sac","7/8/2025 10:27:39 PM","7/9/2025 4:27:39 PM","30","False"
"303","ERR-00303","24","24","Medium","Dong dien dao dong bat thuong trong gio cao diem","7/19/2025 10:27:39 PM","7/20/2025 5:27:39 PM","31","False"
"304","ERR-00304","26","25","Low","Can hieu chuan lai cam bien trang thai dau sac","7/30/2025 10:27:39 PM","7/31/2025 6:27:39 PM","32","False"
"305","ERR-00305","26","26","Low","Can hieu chuan lai cam bien trang thai dau sac","8/10/2025 10:27:39 PM","8/11/2025 7:27:39 PM","33","False"
"306","ERR-00306","30","27","Critical","Nhiet do dau sac vuot nguong, tam dung phien sac de kiem tra","8/21/2025 10:27:39 PM","","","True"
"307","ERR-00307","30","28","Low","Can hieu chuan lai cam bien trang thai dau sac","9/1/2025 10:27:39 PM","9/2/2025 9:27:39 PM","35","False"
"308","ERR-00308","32","29","High","Mat ket noi voi bo dieu khien cong sac","9/12/2025 10:27:39 PM","9/13/2025 10:27:39 PM","36","False"
"309","ERR-00309","32","30","Medium","Dong dien dao dong bat thuong trong gio cao diem","9/23/2025 10:27:39 PM","9/24/2025 11:27:39 PM","9","False"
"310","ERR-00310","34","31","Low","Can hieu chuan lai cam bien trang thai dau sac","10/4/2025 10:27:39 PM","10/6/2025 12:27:39 AM","10","False"
"311","ERR-00311","34","32","Low","Can hieu chuan lai cam bien trang thai dau sac","10/15/2025 10:27:39 PM","10/17/2025 1:27:39 AM","11","False"
"312","ERR-00312","35","33","Medium","Dong dien dao dong bat thuong trong gio cao diem","10/26/2025 10:27:39 PM","10/28/2025 2:27:39 AM","12","False"
"313","ERR-00313","35","34","Low","Can hieu chuan lai cam bien trang thai dau sac","11/6/2025 10:27:39 PM","11/8/2025 3:27:39 AM","13","False"
"314","ERR-00314","37","35","Low","Can hieu chuan lai cam bien trang thai dau sac","11/17/2025 10:27:39 PM","11/19/2025 4:27:39 AM","14","False"
"315","ERR-00315","37","36","High","Mat ket noi voi bo dieu khien cong sac","11/28/2025 10:27:39 PM","","","True"
"316","ERR-00316","39","37","Low","Can hieu chuan lai cam bien trang thai dau sac","12/9/2025 10:27:39 PM","12/11/2025 6:27:39 AM","16","False"
