"AuditID","SchemaName","TableName","RecordID","ActionType","OldValues","NewValues","ChangedBy","ChangedAt"
"738","Franchise","RevenueShareSettlement","369","SETTLEMENT","","0.0000","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:59 PM"
"739","Franchise","RevenueShareSettlement","370","INSERT","","Approved","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:59 PM"
"740","Franchise","RevenueShareSettlement","370","SETTLEMENT","","0.0000","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:59 PM"
"741","Franchise","RevenueShareSettlement","371","INSERT","","Approved","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:59 PM"
"742","Franchise","RevenueShareSettlement","371","SETTLEMENT","","0.0000","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:59 PM"
"743","Franchise","RevenueShareSettlement","372","INSERT","","Approved","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:59 PM"
"744","Franchise","RevenueShareSettlement","372","SETTLEMENT","","0.0000","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:59 PM"
"745","Franchise","RevenueShareSettlement","373","INSERT","","Approved","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:59 PM"
"746","Franchise","RevenueShareSettlement","373","SETTLEMENT","","0.0000","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:59 PM"
"747","Franchise","RevenueShareSettlement","374","INSERT","","Approved","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:59 PM"
"748","Franchise","RevenueShareSettlement","374","SETTLEMENT","","0.0000","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:59 PM"
"749","Franchise","RevenueShareSettlement","375","INSERT","","Approved","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:59 PM"
"750","Franchise","RevenueShareSettlement","375","SETTLEMENT","","0.0000","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:59 PM"
"751","Identity","UserAccount","552","INSERT","","Active","MicrosoftAccount\hocvienbimat@gmail.com","6/2/2026 3:00:49 PM"
"752","Identity","UserRole","552|5","INSERT","","5","MicrosoftAccount\hocvienbimat@gmail.com","6/2/2026 3:00:49 PM"
"753","Identity","UserAccount","552","INSERT","","feature_user_DF42005A","MicrosoftAccount\hocvienbimat@gmail.com","6/2/2026 3:00:49 PM"
"754","Identity","UserAccount","553","INSERT","","Active","MicrosoftAccount\hocvienbimat@gmail.com","6/2/2026 3:05:26 PM"
"755","Identity","UserRole","553|5","INSERT","","5","MicrosoftAccount\hocvienbimat@gmail.com","6/2/2026 3:05:26 PM"
"756","Identity","UserAccount","553","SECURITY","","Register customer","MicrosoftAccount\hocvienbimat@gmail.com","6/2/2026 3:05:26 PM"
